,romance,non-romance
coulda,0.0,0.0004337284661389937
couldn't,0.0,0.0004337284661389937
council,0.0,0.0004337284661389937
counsel,0.0008919030196784362,0.0
counselor,0.0008919030196784362,0.0
count,0.0006345963443226194,0.0061720275179626026
countenance,0.0008919030196784362,0.0
counter,0.0006345963443226194,0.007097831645656993
counterbalance,0.0,0.0004337284661389937
counterfeit,0.0,0.0004337284661389937
counterman,0.0,0.0004337284661389937
counterpoint,0.0,0.0004337284661389937
countless,0.0006345963443226194,0.0006172027517962602
country,0.007615156131871433,0.007097831645656993
country-squirehood,0.0,0.0004337284661389937
countryman,0.0008919030196784362,0.0
countryside,0.0,0.0004337284661389937
county,0.0006345963443226194,0.004011817886675691
coupe,0.0,0.0008674569322779874
couple,0.01078813785348453,0.014195663291313986
courage,0.0025383853772904777,0.0003086013758981301
courageous,0.0008919030196784362,0.0
course,0.02348006473993692,0.0194418866815822
court,0.0019037890329678582,0.0030860137589813013
courteous,0.0006345963443226194,0.0006172027517962602
courteously,0.0,0.0008674569322779874
courtesy,0.0008919030196784362,0.0
courthouse,0.0,0.001301185398416981
courtier,0.0,0.0004337284661389937
courtliness,0.0,0.0004337284661389937
courtyard,0.0012691926886452389,0.0006172027517962602
cousin,0.014595715919420247,0.002777412383083171
cousins',0.0008919030196784362,0.0
cove,0.0,0.0004337284661389937
cover,0.005711367098903575,0.011726852284128944
coverall,0.0,0.0008674569322779874
coverlet,0.0006345963443226194,0.0003086013758981301
covet,0.0008919030196784362,0.0
cow,0.0,0.0030360992629729563
cow-man,0.0,0.0004337284661389937
cow-people,0.0,0.0004337284661389937
coward,0.0,0.0021686423306949685
cowardice,0.0,0.0004337284661389937
cowbird,0.0035676120787137447,0.0
cowbirds',0.0008919030196784362,0.0
cowboy,0.0019037890329678582,0.0009258041276943903
cower,0.0,0.0004337284661389937
cowhand,0.0,0.0004337284661389937
cowling,0.0,0.0004337284661389937
cowpuncher,0.0,0.0004337284661389937
coxcomb,0.0,0.0004337284661389937
coy,0.0017838060393568723,0.0
coyness,0.0,0.0004337284661389937
coyote,0.0,0.0004337284661389937
coyotes,0.0,0.0004337284661389937
crabbed,0.0,0.0004337284661389937
crack,0.005076770754580955,0.006480628893860732
cracker,0.0017838060393568723,0.0
cracker-box,0.0,0.0004337284661389937
crackle,0.0,0.0004337284661389937
crackling,0.0008919030196784362,0.0
craddock,0.0008919030196784362,0.0
cradle,0.0,0.0017349138645559748
craft,0.0006345963443226194,0.0006172027517962602
craftsmanship,0.0008919030196784362,0.0
craggy,0.0,0.0004337284661389937
cram,0.0008919030196784362,0.0
cramp,0.0008919030196784362,0.0
crane,0.0,0.0004337284661389937
cranny,0.0,0.0008674569322779874
crap,0.0006345963443226194,0.0006172027517962602
crash,0.0019037890329678582,0.002777412383083171
crate,0.0006345963443226194,0.0009258041276943903
crater,0.0,0.0004337284661389937
cratered,0.0,0.0004337284661389937
crave,0.0,0.0004337284661389937
crawl,0.0012691926886452389,0.006480628893860732
craze,0.0008919030196784362,0.0
crazily,0.0,0.0008674569322779874
crazy,0.006980559787548813,0.0030860137589813013
creak,0.0012691926886452389,0.0003086013758981301
creaking,0.0,0.0004337284661389937
cream,0.0006345963443226194,0.0009258041276943903
crease,0.0,0.0008674569322779874
create,0.0012691926886452389,0.0018516082553887807
creation,0.0,0.0008674569322779874
creature,0.0006345963443226194,0.002160209631286911
creche,0.0,0.0004337284661389937
credential,0.0008919030196784362,0.0
credible,0.0,0.0008674569322779874
credit,0.0012691926886452389,0.0012344055035925204
creditable,0.0,0.0008674569322779874
credulity,0.0,0.0004337284661389937
creek,0.0006345963443226194,0.0018516082553887807
creep,0.0025383853772904777,0.002777412383083171
creepy,0.0,0.0004337284661389937
creighton,0.0,0.0004337284661389937
cremate,0.0006345963443226194,0.0003086013758981301
crest,0.0006345963443226194,0.0015430068794906506
crestfallen,0.0008919030196784362,0.0
crew,0.0012691926886452389,0.002160209631286911
crewcut,0.0,0.0004337284661389937
crib,0.0006345963443226194,0.0006172027517962602
cricket,0.0006345963443226194,0.0003086013758981301
crime,0.0006345963443226194,0.004320419262573822
criminal,0.0,0.0008674569322779874
crimson,0.0,0.0021686423306949685
cringe,0.0,0.0017349138645559748
crinkle,0.0008919030196784362,0.0
crip,0.0,0.0008674569322779874
cripple,0.0,0.001301185398416981
crisis,0.0012691926886452389,0.0003086013758981301
crisp,0.0025383853772904777,0.0003086013758981301
criss-crossed,0.0,0.0004337284661389937
crisscross,0.0,0.0004337284661389937
critic,0.0,0.0008674569322779874
critically,0.0,0.0004337284661389937
criticism,0.0008919030196784362,0.0
critter,0.0,0.0017349138645559748
croak,0.0,0.0004337284661389937
crock,0.0008919030196784362,0.0
crombie,0.0,0.004771013127528931
crombie's,0.0,0.0004337284661389937
cromwell,0.008249752476194052,0.0003086013758981301
cromwell's,0.0008919030196784362,0.0
crone,0.0,0.0008674569322779874
crony,0.0,0.0004337284661389937
crook,0.0006345963443226194,0.0009258041276943903
crooked,0.0,0.0004337284661389937
croon,0.0,0.0008674569322779874
crop,0.0006345963443226194,0.0018516082553887807
crosbys,0.0,0.0004337284661389937
cross,0.004442174410258336,0.0077150343974532526
crossbar,0.0,0.0004337284661389937
crossing,0.0,0.0008674569322779874
crosson,0.0,0.0008674569322779874
crosson's,0.0,0.0008674569322779874
crossroad,0.0006345963443226194,0.0003086013758981301
crossroading,0.0008919030196784362,0.0
crossways,0.0,0.0004337284661389937
crouch,0.0006345963443226194,0.0030860137589813013
crouch's,0.0,0.0004337284661389937
crow,0.0,0.0004337284661389937
crowbait,0.0,0.0004337284661389937
crowd,0.005076770754580955,0.006789230269758862
crown,0.0006345963443226194,0.0003086013758981301
crows,0.0,0.0004337284661389937
croydon,0.0,0.0004337284661389937
crucial,0.0,0.0004337284661389937
crude,0.0006345963443226194,0.0003086013758981301
crudely,0.0,0.0004337284661389937
crudity,0.0,0.0004337284661389937
cruel,0.0012691926886452389,0.0003086013758981301
cruelly,0.0,0.0008674569322779874
cruelty,0.0006345963443226194,0.0003086013758981301
cruise,0.0008919030196784362,0.0
cruiser,0.0,0.0017349138645559748
crumb,0.0,0.001301185398416981
crumble,0.0019037890329678582,0.0003086013758981301
crumley,0.0,0.0004337284661389937
crummy,0.0,0.0004337284661389937
crumple,0.0,0.001301185398416981
crunch,0.0,0.0004337284661389937
crusade,0.0,0.0004337284661389937
crush,0.0006345963443226194,0.0006172027517962602
crutch,0.0,0.0008674569322779874
cry,0.012691926886452388,0.007406433021555123
cryptic,0.0,0.0008674569322779874
crystal,0.0006345963443226194,0.0006172027517962602
cuba,0.0,0.0004337284661389937
cube,0.0006345963443226194,0.0003086013758981301
cubist,0.0,0.0004337284661389937
cud,0.0,0.0004337284661389937
cudgel,0.0008919030196784362,0.0
cuff,0.0,0.0004337284661389937
culmination,0.0,0.0004337284661389937
culprit,0.0,0.0004337284661389937
cult,0.0,0.001301185398416981
cultist,0.0,0.0004337284661389937
cultivate,0.0008919030196784362,0.0
culture,0.0,0.0004337284661389937
culver,0.0,0.0008674569322779874
culvers,0.0,0.0004337284661389937
cunning,0.0006345963443226194,0.0006172027517962602
cunningham,0.0,0.0004337284661389937
cunningham's,0.0,0.0004337284661389937
cunningly,0.0008919030196784362,0.0
cup,0.0038075780659357164,0.004629020638471952
curb,0.0006345963443226194,0.0030860137589813013
cure,0.0012691926886452389,0.0009258041276943903
curettage,0.0008919030196784362,0.0
curio,0.0,0.0008674569322779874
curiosity,0.0006345963443226194,0.002160209631286911
curious,0.0038075780659357164,0.004629020638471952
curiously,0.0012691926886452389,0.0012344055035925204
curl,0.0038075780659357164,0.0024688110071850408
curly,0.0006345963443226194,0.0006172027517962602
currency,0.0,0.0004337284661389937
current,0.0,0.0017349138645559748
currently,0.0006345963443226194,0.0003086013758981301
curse,0.0012691926886452389,0.002777412383083171
cursed,0.0008919030196784362,0.0
cursing,0.0,0.0004337284661389937
cursory,0.0,0.0004337284661389937
curt,0.0,0.013879310916447798
curt's,0.0,0.0034698277291119496
curtain,0.0012691926886452389,0.0018516082553887807
curtain-raiser,0.0,0.0004337284661389937
curtiss,0.0,0.0004337284661389937
curtly,0.0006345963443226194,0.0003086013758981301
curvaceously,0.0,0.0004337284661389937
curve,0.0025383853772904777,0.0006172027517962602
cushion,0.0,0.001301185398416981
cusp,0.0,0.0008674569322779874
custodian,0.0,0.0004337284661389937
custom,0.0,0.0008674569322779874
customarily,0.0,0.0004337284661389937
customary,0.0006345963443226194,0.0003086013758981301
customer,0.0012691926886452389,0.0037032165107775614
cut,0.004442174410258336,0.010492446780536424
cute,0.0012691926886452389,0.0003086013758981301
cutlet,0.0,0.0004337284661389937
cycle,0.0,0.0008674569322779874
cynic,0.0,0.0004337284661389937
cynicism,0.0017838060393568723,0.0
cypress,0.0006345963443226194,0.0003086013758981301
czarship,0.0,0.0004337284661389937
d,0.0,0.0008674569322779874
d'art,0.0,0.0004337284661389937
d'eiffel,0.0008919030196784362,0.0
d'un,0.0008919030196784362,0.0
d'you,0.0,0.0004337284661389937
d-night,0.0,0.0004337284661389937
d.,0.0008919030196784362,0.0
d.a.,0.0,0.0008674569322779874
da,0.0,0.0030360992629729563
dab,0.0,0.001301185398416981
dabbler,0.0,0.0004337284661389937
dabhumaksanigalu'ahai,0.0,0.0004337284661389937
dack-rihs,0.0,0.0004337284661389937
dactyl,0.0,0.0004337284661389937
dactyls,0.0,0.0004337284661389937
dad,0.005711367098903575,0.0015430068794906506
daddy,0.0012691926886452389,0.0003086013758981301
daddy's,0.0008919030196784362,0.0
daffodil,0.0,0.0004337284661389937
daily,0.0006345963443226194,0.0009258041276943903
daintily,0.0,0.0004337284661389937
dainty,0.0006345963443226194,0.0003086013758981301
dairy-oh,0.0,0.0004337284661389937
daisy,0.0017838060393568723,0.0
dale,0.0,0.001301185398416981
daley,0.0008919030196784362,0.0
dam',0.0008919030196784362,0.0
damage,0.0,0.001301185398416981
dame,0.0,0.0004337284661389937
dammit,0.0,0.0021686423306949685
damn,0.006980559787548813,0.008023635773351382
damned,0.0,0.0004337284661389937
damnit,0.0,0.0004337284661389937
damp,0.0025383853772904777,0.0006172027517962602
dampen,0.0008919030196784362,0.0
dan,0.0,0.009975754721196856
dan's,0.0,0.001301185398416981
dance,0.00951894516483929,0.005554824766166342
dancer,0.0,0.0021686423306949685
dancing,0.0008919030196784362,0.0
dandily,0.0,0.0004337284661389937
dandy,0.0,0.006939655458223899
dandy's,0.0,0.0004337284661389937
dang,0.0008919030196784362,0.0
danged,0.0,0.0004337284661389937
danger,0.004442174410258336,0.0024688110071850408
dangerous,0.0012691926886452389,0.002777412383083171
dangerously,0.0008919030196784362,0.0
dangle,0.0,0.0008674569322779874
daniel,0.0,0.0004337284661389937
danny,0.0,0.0004337284661389937
dante,0.0008919030196784362,0.0
daphne,0.0,0.0004337284661389937
dapper,0.0,0.001301185398416981
dare,0.0038075780659357164,0.002160209631286911
dare-base,0.0,0.0004337284661389937
dark,0.012691926886452388,0.021602096312869107
dark-blue,0.0008919030196784362,0.0
dark-gray,0.0008919030196784362,0.0
dark-skinned,0.0,0.0004337284661389937
darken,0.0012691926886452389,0.0015430068794906506
darkhaired,0.0,0.0004337284661389937
darkling,0.0,0.0004337284661389937
darkness,0.003172981721613097,0.0049376220143700815
darling,0.003172981721613097,0.0009258041276943903
darn,0.0012691926886452389,0.0006172027517962602
dart,0.0006345963443226194,0.0015430068794906506
dartmouth,0.0017838060393568723,0.0
dash,0.0,0.0017349138645559748
dashboard,0.0,0.0004337284661389937
data,0.0,0.0004337284661389937
date,0.0019037890329678582,0.0049376220143700815
daub,0.0,0.0004337284661389937
daughter,0.004442174410258336,0.0024688110071850408
daughter's,0.0,0.0008674569322779874
dave,0.006345963443226194,0.002777412383083171
dave's,0.0008919030196784362,0.0
davenport,0.0017838060393568723,0.0
david,0.006243321137749054,0.0
david's,0.0017838060393568723,0.0
davit,0.0,0.0004337284661389937
dawn,0.003172981721613097,0.0030860137589813013
day,0.06092124905497146,0.047524611888312036
day's,0.0025383853772904777,0.0012344055035925204
day-watch,0.0,0.0008674569322779874
daydream,0.0008919030196784362,0.0
daydreaming,0.0008919030196784362,0.0
daylight,0.0,0.002602370796833962
daytime,0.0,0.0004337284661389937
daze,0.0,0.0008674569322779874
dazed,0.0008919030196784362,0.0
dazzle,0.0006345963443226194,0.0006172027517962602
de,0.0006345963443226194,0.0018516082553887807
dead,0.01142273419780715,0.017898879802091545
deadline,0.0,0.0004337284661389937
deadliness,0.0,0.0004337284661389937
deadly,0.0006345963443226194,0.0015430068794906506
deaf,0.0,0.0008674569322779874
deafen,0.0,0.0004337284661389937
deal,0.0025383853772904777,0.0077150343974532526
dealer,0.0006345963443226194,0.0003086013758981301
dealership,0.0008919030196784362,0.0
dealing,0.0,0.001301185398416981
dean,0.0,0.004771013127528931
dean's,0.0,0.0008674569322779874
dear,0.005711367098903575,0.005863426142064472
dearly,0.0,0.0008674569322779874
dearth,0.0,0.0004337284661389937
death,0.007615156131871433,0.012652656411823334
death-trap,0.0,0.0004337284661389937
deb,0.0006345963443226194,0.0003086013758981301
debacle,0.0,0.0004337284661389937
debate,0.0006345963443226194,0.0006172027517962602
debauchery,0.0008919030196784362,0.0
debris,0.0,0.0008674569322779874
debt,0.0012691926886452389,0.0006172027517962602
debutante,0.0,0.0004337284661389937
decade,0.0,0.0004337284661389937
decadent,0.0,0.0004337284661389937
decay,0.0,0.001301185398416981
deceased,0.0,0.001301185398416981
deceit,0.0,0.0004337284661389937
deceitful,0.0,0.0004337284661389937
deceleration,0.0,0.0008674569322779874
december,0.0,0.0004337284661389937
decency,0.0019037890329678582,0.0003086013758981301
decent,0.0012691926886452389,0.002160209631286911
deception,0.0008919030196784362,0.0
deceptive,0.0008919030196784362,0.0
decide,0.008249752476194052,0.011418250908230815
decidedly,0.0006345963443226194,0.0003086013758981301
decision,0.0038075780659357164,0.0012344055035925204
decisiveness,0.0,0.0004337284661389937
deck,0.003172981721613097,0.002777412383083171
declaration,0.0,0.0004337284661389937
declare,0.0,0.0021686423306949685
decline,0.0,0.0008674569322779874
decompose,0.0,0.0004337284661389937
decompression,0.0,0.0004337284661389937
decorate,0.0008919030196784362,0.0
decoration,0.0006345963443226194,0.0003086013758981301
decorator,0.0,0.0004337284661389937
decorticate,0.0,0.0004337284661389937
decrease,0.0,0.0004337284661389937
dedicate,0.0012691926886452389,0.0006172027517962602
dedication,0.0,0.0004337284661389937
deduce,0.0,0.0004337284661389937
deduction,0.0,0.0004337284661389937
deductive,0.0,0.0004337284661389937
deed,0.0,0.0017349138645559748
deegan,0.019621866432925596,0.0
deegan's,0.0017838060393568723,0.0
deep,0.005076770754580955,0.010801048156434553
deep-set,0.0006345963443226194,0.0003086013758981301
deepen,0.0,0.0004337284661389937
deeply,0.0025383853772904777,0.002160209631286911
deer,0.0006345963443226194,0.0009258041276943903
defeat,0.0006345963443226194,0.0006172027517962602
defeatism,0.0008919030196784362,0.0
